,year,artist,track,time,date.entered,week,ratings,id
10514,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk27,,138
10515,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk28,,138
10516,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk29,,138
10517,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk30,,138
10518,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk31,,138
10519,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk32,,138
10520,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk33,,138
10521,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk34,,138
10522,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk35,,138
10523,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk36,,138
10524,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk37,,138
10525,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk38,,138
10526,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk39,,138
10527,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk40,,138
10528,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk41,,138
10529,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk42,,138
10530,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk43,,138
10531,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk44,,138
10532,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk45,,138
10533,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk46,,138
10534,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk47,,138
10535,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk48,,138
10536,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk49,,138
10537,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk50,,138
10538,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk51,,138
10539,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk52,,138
10540,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk53,,138
10541,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk54,,138
10542,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk55,,138
10543,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk56,,138
10544,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk57,,138
10545,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk58,,138
10546,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk59,,138
10547,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk60,,138
10548,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk61,,138
10549,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk62,,138
10550,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk63,,138
10551,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk64,,138
10552,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk65,,138
10553,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk66,,138
10554,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk67,,138
10555,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk68,,138
10556,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk69,,138
10557,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk70,,138
10558,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk71,,138
10559,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk72,,138
10560,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk73,,138
10561,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk74,,138
10562,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk75,,138
10563,2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk76,,138
10564,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk1,75.0,139
10565,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk2,59.0,139
10566,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk3,59.0,139
10567,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk4,54.0,139
10568,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk5,50.0,139
10569,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk6,49.0,139
10570,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk7,47.0,139
10571,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk8,45.0,139
10572,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk9,49.0,139
10573,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk10,69.0,139
10574,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk11,63.0,139
10575,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk12,67.0,139
10576,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk13,77.0,139
10577,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk14,89.0,139
10578,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk15,99.0,139
10579,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk16,,139
10580,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk17,,139
10581,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk18,,139
10582,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk19,,139
10583,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk20,,139
10584,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk21,,139
10585,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk22,,139
10586,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk23,,139
10587,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk24,,139
10588,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk25,,139
10589,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk26,,139
10590,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk27,,139
10591,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk28,,139
10592,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk29,,139
10593,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk30,,139
10594,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk31,,139
10595,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk32,,139
10596,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk33,,139
10597,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk34,,139
10598,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk35,,139
10599,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk36,,139
10600,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk37,,139
10601,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk38,,139
10602,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk39,,139
10603,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk40,,139
10604,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk41,,139
10605,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk42,,139
10606,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk43,,139
10607,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk44,,139
10608,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk45,,139
10609,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk46,,139
10610,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk47,,139
10611,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk48,,139
10612,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk49,,139
10613,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk50,,139
10614,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk51,,139
10615,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk52,,139
10616,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk53,,139
10617,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk54,,139
10618,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk55,,139
10619,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk56,,139
10620,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk57,,139
10621,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk58,,139
10622,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk59,,139
10623,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk60,,139
10624,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk61,,139
10625,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk62,,139
10626,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk63,,139
10627,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk64,,139
10628,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk65,,139
10629,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk66,,139
10630,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk67,,139
10631,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk68,,139
10632,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk69,,139
10633,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk70,,139
10634,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk71,,139
10635,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk72,,139
10636,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk73,,139
10637,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk74,,139
10638,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk75,,139
10639,2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk76,,139
10640,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk1,54.0,140
10641,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk2,32.0,140
10642,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk3,17.0,140
10643,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk4,17.0,140
10644,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk5,15.0,140
10645,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk6,18.0,140
10646,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk7,18.0,140
10647,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk8,18.0,140
10648,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk9,18.0,140
10649,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk10,25.0,140
10650,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk11,24.0,140
10651,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk12,24.0,140
10652,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk13,26.0,140
10653,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk14,33.0,140
10654,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk15,44.0,140
10655,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk16,51.0,140
10656,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk17,53.0,140
10657,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk18,65.0,140
10658,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk19,69.0,140
10659,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk20,77.0,140
10660,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk21,,140
10661,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk22,,140
10662,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk23,,140
10663,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk24,,140
10664,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk25,,140
10665,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk26,,140
10666,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk27,,140
10667,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk28,,140
10668,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk29,,140
10669,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk30,,140
10670,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk31,,140
10671,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk32,,140
10672,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk33,,140
10673,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk34,,140
10674,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk35,,140
10675,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk36,,140
10676,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk37,,140
10677,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk38,,140
10678,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk39,,140
10679,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk40,,140
10680,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk41,,140
10681,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk42,,140
10682,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk43,,140
10683,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk44,,140
10684,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk45,,140
10685,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk46,,140
10686,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk47,,140
10687,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk48,,140
10688,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk49,,140
10689,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk50,,140
10690,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk51,,140
10691,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk52,,140
10692,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk53,,140
10693,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk54,,140
10694,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk55,,140
10695,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk56,,140
10696,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk57,,140
10697,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk58,,140
10698,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk59,,140
10699,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk60,,140
10700,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk61,,140
10701,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk62,,140
10702,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk63,,140
10703,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk64,,140
10704,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk65,,140
10705,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk66,,140
10706,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk67,,140
10707,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk68,,140
10708,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk69,,140
10709,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk70,,140
10710,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk71,,140
10711,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk72,,140
10712,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk73,,140
10713,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk74,,140
10714,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk75,,140
10715,2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk76,,140
10716,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk1,77.0,141
10717,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk2,66.0,141
10718,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk3,55.0,141
10719,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk4,45.0,141
10720,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk5,38.0,141
10721,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk6,42.0,141
10722,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk7,33.0,141
10723,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk8,29.0,141
10724,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk9,28.0,141
10725,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk10,26.0,141
10726,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk11,23.0,141
10727,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk12,15.0,141
10728,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk13,11.0,141
10729,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk14,14.0,141
10730,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk15,14.0,141
10731,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk16,17.0,141
10732,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk17,20.0,141
10733,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk18,20.0,141
10734,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk19,21.0,141
10735,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk20,23.0,141
10736,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk21,24.0,141
10737,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk22,29.0,141
10738,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk23,36.0,141
10739,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk24,47.0,141
10740,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk25,,141
10741,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk26,,141
10742,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk27,,141
10743,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk28,,141
10744,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk29,,141
10745,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk30,,141
10746,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk31,,141
10747,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk32,,141
10748,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk33,,141
10749,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk34,,141
10750,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk35,,141
10751,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk36,,141
10752,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk37,,141
10753,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk38,,141
10754,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk39,,141
10755,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk40,,141
10756,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk41,,141
10757,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk42,,141
10758,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk43,,141
10759,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk44,,141
10760,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk45,,141
10761,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk46,,141
10762,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk47,,141
10763,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk48,,141
10764,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk49,,141
10765,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk50,,141
10766,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk51,,141
10767,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk52,,141
10768,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk53,,141
10769,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk54,,141
10770,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk55,,141
10771,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk56,,141
10772,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk57,,141
10773,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk58,,141
10774,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk59,,141
10775,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk60,,141
10776,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk61,,141
10777,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk62,,141
10778,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk63,,141
10779,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk64,,141
10780,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk65,,141
10781,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk66,,141
10782,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk67,,141
10783,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk68,,141
10784,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk69,,141
10785,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk70,,141
10786,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk71,,141
10787,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk72,,141
10788,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk73,,141
10789,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk74,,141
10790,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk75,,141
10791,2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk76,,141
10792,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk1,59.0,142
10793,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk2,52.0,142
10794,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk3,43.0,142
10795,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk4,30.0,142
10796,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk5,29.0,142
10797,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk6,22.0,142
10798,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk7,15.0,142
10799,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk8,10.0,142
10800,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk9,10.0,142
10801,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk10,5.0,142
10802,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk11,1.0,142
10803,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk12,1.0,142
10804,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk13,1.0,142
10805,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk14,2.0,142
10806,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk15,2.0,142
10807,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk16,3.0,142
10808,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk17,3.0,142
10809,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk18,7.0,142
10810,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk19,8.0,142
10811,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk20,20.0,142
10812,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk21,25.0,142
10813,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk22,37.0,142
10814,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk23,40.0,142
10815,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk24,41.0,142
10816,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk25,,142
10817,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk26,,142
10818,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk27,,142
10819,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk28,,142
10820,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk29,,142
10821,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk30,,142
10822,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk31,,142
10823,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk32,,142
10824,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk33,,142
10825,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk34,,142
10826,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk35,,142
10827,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk36,,142
10828,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk37,,142
10829,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk38,,142
10830,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk39,,142
10831,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk40,,142
10832,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk41,,142
10833,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk42,,142
10834,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk43,,142
10835,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk44,,142
10836,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk45,,142
10837,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk46,,142
10838,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk47,,142
10839,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk48,,142
10840,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk49,,142
10841,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk50,,142
10842,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk51,,142
10843,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk52,,142
10844,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk53,,142
10845,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk54,,142
10846,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk55,,142
10847,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk56,,142
10848,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk57,,142
10849,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk58,,142
10850,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk59,,142
10851,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk60,,142
10852,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk61,,142
10853,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk62,,142
10854,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk63,,142
10855,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk64,,142
10856,2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk65,,142
